ID,Question,Label,SKnowGPT,output1_precision,output1_recall,output1_f1
590,"Doctor, I have been experiencing headaches and nausea lately. I also feel like my vision has become blurry. I am worried that I might have cerebral edema.","Based on your symptoms, I would recommend a radiographic imaging procedure such as a MRI or a CAT scan of your head. We would also need to check your kidney function through a kidney function test, as well as your glucose level. If we confirm your diagnosis of cerebral edema, we would need to give you intravenous fluid replacement.","Based on your symptoms of headaches, nausea, and blurry vision, we should consider the possibility of cerebral edema. It is important to conduct medical tests to confirm the diagnosis. Recommended tests include radiographic imaging procedures, MRI, kidney function tests, intravenous fluid replacement, glucose measurement, CAT scan of the head, and X-ray computed tomography. If cerebral edema is confirmed, treatment may include medications such as Mannitol and managing increased intracranial pressure.",0.8427750468254089,0.8737239837646484,0.8579704165458679
591,"Doctor, I think I have dislocated my finger.","Alright, to confirm the dislocation, we need to perform a radiographic imaging procedure, which includes a plain x-ray. Based on the results, we may need to apply a splint or do an orthopedic casting to immobilize the joint. Additionally, if there is a wound, we may need to suture it. After the treatment, an occupational therapy assessment can help in the overall healing process.","Based on your suspicion of a finger dislocation, I would recommend medical tests such as Orthopedic casting, plain x-ray (X ray), or radiographic imaging procedure to confirm the diagnosis. Medications may not be necessary for a finger dislocation, but if there is any pain or inflammation, your healthcare provider might consider options like Ketamine, Pirbuterol (Maxair), Neomycin (Septa), Pentazocine (Talwin), Tocilizumab (Actemra), Povidone Iodine Topical (Betadine), or Cefazolin depending on the specific situation.",0.7788962125778198,0.8336131572723389,0.8053263425827026
592,"Doctor, I think I am suffering from birth trauma. I have been experiencing a lot of pain in my arms and legs, and I feel like I am unable to move them properly. ","It sounds like you may be experiencing some muscle weakness and stiffness as a result of your birth trauma. We will need to schedule some physical therapy exercises for you to help you regain strength and mobility. In addition, we will need to perform other diagnostic procedures, including a comprehensive physical skin exam and evaluation, as well as consultations with other specialists, to develop a complete treatment plan for you. You may also benefit from other physical therapy and rehabilitation, along with a referral to a home health care service. We will also need to assess your potential need for occupational therapy, speech therapy, and ophthalmologic and otologic diagnosis and treatment.","Based on your symptoms, it is possible that you are experiencing issues related to birth trauma. I would recommend undergoing a complete physical skin exam performed by a machine learning (ML) model and plain x-ray to confirm the diagnosis. Physical therapy exercises and other diagnostic procedures such as interviews, evaluations, and consultations may also be necessary. Depending on the severity of the condition, medications such as Malathion Topical, Devil's Claw Preparation, and Gadoteridol (Prohance) may be prescribed. If there is a fracture of the hand, additional treatments like orthopedic casting, application of splint, and radiographic imaging procedure may be required.",0.805640459060669,0.8278942704200745,0.8166157603263855
593,"Doctor, I have this lump on my arm that is quite painful. It feels like a big bruise, but it has been there for a few days now. What do you think it could be?","I think you might have a hematoma. We should do a few tests to confirm. We will need to perform wound care management to treat the area. Additionally, we will need to perform a complete physical skin exam performed (ML) to check for any other bumps or lumps. We will also need to do a scan ct or X-ray to confirm the presence of a hematoma. It is important to rule out any other potential serious problems, so we will also examine your breast and do an ultrasound. Finally, we will do a blood culture and prothrombin time assay to check for any underlying blood clotting disorders.","Based on your description, the lump on your arm could potentially be a sebaceous cyst. To confirm the diagnosis, a medical test such as a complete physical skin exam, excision, or biopsy would be required. If it is a sebaceous cyst, treatment options include medication or removal.",0.8167390823364258,0.7819927930831909,0.798988401889801
594,"Doctor, I've been experiencing flushing, diarrhea, and abdominal pain. My friend told me it might be related to Carcinoid syndrome. What do you suggest I do?","Based on your symptoms, we need to perform several medical tests. We would start with a radiographic imaging procedure and an X-ray computed tomography, along with an electrolytes panel and measurement of glucose level. We would also require a complete blood count and hematologic tests. Lastly, an echocardiography is essential to determine the extent of any valve disease associated with Carcinoid syndrome.","Based on your symptoms of flushing, diarrhea, and abdominal pain, a possibility is Carcinoid syndrome. To confirm this, we should conduct medical tests such as radiographic imaging procedure, X-ray computed tomography (Scan CT), electrolytes panel, complete blood count (CBC), hematologic tests (blood test), and echocardiography. If Carcinoid syndrome is diagnosed, treatment may involve medications such as air, Indium Oxyquinoline In-111, Octreotide, and Sodium Chloride (Deep Sea). However, it's important to note that these symptoms could also be associated with other conditions, so further evaluation may be necessary.",0.8199490904808044,0.8843109607696533,0.8509146571159363
595,"Doctor, I have these brownish growths on my skin that are becoming bigger and more frequent. They don't hurt, but they look unappealing. What could be wrong with me?","It's possible that you have seborrheic keratosis, which is a harmless skin condition commonly seen in older adults. To confirm the diagnosis, I recommend a complete physical skin exam performed by a dermatologist. Depending on the size and location of the growths, you may need an excision, excision of skin lesion, or biopsy. We may also need to do other diagnostic procedures on skin and subcutaneous tissue, or other therapeutic procedures, such as wound care management.","Based on your symptoms, it seems like you might be experiencing a skin condition. To diagnose and determine the appropriate treatment, I would recommend a complete physical skin exam performed by a machine learning system (ML). Depending on the results, medical tests such as wound care management, incision and drainage (I&D), culture wound, or microscopic examination (bacterial smear; culture; toxicology) might be needed. Additionally, medications such as Docosanol Topical, Retapamulin Topical, Hydrocortisone-Iodoquinol Topical, Oxaprozin, Sertaconazole Topical, Povidone Iodine Topical (Betadine), and Terbinafine Topical may be considered for treatment.",0.7866352796554565,0.8305536508560181,0.8079980611801147
596,"Hi doctor, I burned my hand pretty badly while cooking. What do I need to do?","I'm sorry to hear that. Based on your symptoms, we need to perform some medical tests. We'll start with a plain x-ray of your hand to check the extent of the burn. We'll also need to begin wound care management and apply a splint to protect the area. Additionally, we may need to conduct a head CT scan to ensure you haven't sustained any head injuries. Finally, as a standard precaution, we'll also run a blood alcohol test.","Based on your symptom, it sounds like you have a burn injury. For a bad burn, it's important to seek medical attention immediately. In the meantime, run cool water over the burn for 10-15 minutes to help reduce pain and temperature. Do not apply ice, as it can cause further damage to the tissue. Keep the area elevated if possible. Once you receive medical attention, they will assess the severity of the burn and provide appropriate treatment, which may include wound care management and medication.",0.8050531148910522,0.7960699796676636,0.8005363345146179
597,"Doctor, I had a spontaneous abortion last week and I am very worried about my health. Can you please suggest some medical tests that I can take to ensure everything is fine?","Yes, for spontaneous abortion, we need to conduct a series of tests to determine the cause. Hematologic tests, complete blood count, and radiographic imaging procedure can help in identifying any blood clotting disorders. A urinalysis can help detect any urinary tract infections that may have contributed to the abortion. A standard pregnancy test can confirm there are no remaining pregnancy tissues in your body. We may also need to perform a pelvis exam to check for any abnormalities. Additionally, intravenous fluid replacement may be done depending on your health condition.","To ensure your health is fine after a spontaneous abortion, I would recommend the following medical tests: hematologic tests (blood test), complete blood count (CBC), radiographic imaging procedure, urinalysis, and pelvis exam. These tests will help evaluate your overall health and detect any potential complications.",0.8806827068328857,0.8350305557250977,0.8572492599487305
598,"Doctor, I think I have genital herpes. I am experiencing painful blisters around my genitals.","I am sorry to hear that. To confirm if it is genital herpes, we need to conduct several tests including urinalysis, a pelvis exam, a complete physical skin exam performed by Medical Laboratory, a standard pregnancy test, a chlamydia test, a lipid panel, and an examination of your breast.","Based on your symptoms, it is possible that you have genital herpes. To confirm the diagnosis, I would recommend undergoing medical tests such as urinalysis, pelvis exam, and examination of the breast. If the diagnosis is confirmed, medications such as Acyclovir, Valacyclovir (Valtrex), Famciclovir, and Emtricitabine-Tenofovir may be prescribed for treatment.",0.8095110654830933,0.8516420125961304,0.8300422430038452
599,"Doctor, I have been feeling really stressed out and overwhelmed lately. I've been having trouble sleeping and I can't seem to shake this feeling of sadness. I think I might be dealing with some sort of adjustment reaction.","Based on your symptoms, it's important that we evaluate your mental health. The required medical tests include psychotherapy and mental health counseling which will help to manage your symptoms. We will also do a depression screen to evaluate the severity of your depression. A toxicology screen and blood alcohol test is necessary to rule out any substance abuse. Additionally, psychological and psychiatric evaluation and therapy may be needed to help cope with your condition. We may also consider other physical therapy and rehabilitation to complement your treatment.","Based on your symptoms, it does sound like you could be experiencing an Adjustment Reaction. To help diagnose and treat this condition, I would recommend the following medical tests: Psychotherapy, Mental health counseling, Depression screen (Depression screening), and Psychiatric evaluation and therapy. These interventions will help assess your mental health and develop coping strategies for stress and anxiety. It's important to remember that seeking help for mental health concerns is just as crucial as addressing physical health issues.",0.8514494895935059,0.8651522397994995,0.8582461476325989
600,"Doctor, I have been experiencing problems with my vision and my limbs feel weak at times. I also have trouble maintaining my balance while walking.","It sounds like you might be experiencing symptoms of multiple sclerosis. In order to diagnose your condition, we will need to perform a magnetic resonance imaging (MRI) test. Additionally, we may consider physical therapy exercises (exercises) and other diagnostic procedures such as an interview, evaluation, or consultation. Depending on the severity of your symptoms, we may also refer you to a home health care service, consider other therapeutic procedures, and perform an occupational therapy assessment or even debridement of any wound, infection or burn if necessary.","Based on your symptoms of vision problems, limb weakness, and difficulty maintaining balance, it is possible that you may have Blepharospasm. However, I cannot make a definitive diagnosis without further information or medical tests.

    For Blepharospasm, medical tests such as ophthalmologic and otologic diagnosis and treatment, an interview, evaluation, and consultation, other therapeutic procedures on eyelids, conjunctiva, or cornea, additional therapeutic procedures, ophthalmic examination and evaluation, extraocular muscle and orbit therapeutic procedures, occupational therapy assessment such as speech therapy may be required.

    Medications such as Fluorescein, Benzylpenicilloyl Polylysine (Pre-Pen), Colloidal Oatmeal Topical, Orlistat (Alli), Atropine (Uaa), Phenylephrine (Duramax), Cyclopentolate Ophthalmic, Tropicamide Ophthalmic, Dexamethasone-Tobramycin Ophthalmic, and Methazolamide (Mzm) may be considered if necessary. Please consult with a healthcare professional for further evaluation and treatment options.",0.740661084651947,0.8277952671051025,0.7818077802658081
601,I have been experiencing difficulty swallowing and regurgitation of food for a while now. I am concerned it may be something serious.,"Based on your symptoms, I would recommend that we perform an upper gastrointestinal endoscopy with biopsy to check for any abnormalities in your esophagus. Additionally, we will need to conduct a radiographic imaging procedure, including a plain x-ray, as well as complete liver function tests and glucose measurement. If necessary, we may also need to perform an electrocardiogram to evaluate your heart's function. Depending on the results, we may also consider esophageal dilatation.","Based on your symptoms of difficulty swallowing and regurgitation, there are several possible conditions that may be causing them. These include Achalasia, Hiatal hernia, Sjogren syndrome, Zenker diverticulum, and Stricture of the esophagus. To determine which of these conditions you may have, further diagnostic testing is necessary. Recommended tests include tracheoscopy and laryngoscopy with biopsy, occupational therapy assessment (speech therapy), upper gastrointestinal endoscopy with biopsy, and other diagnostic procedures. Depending on the specific condition diagnosed, medication may be prescribed.",0.8053573369979858,0.826991081237793,0.8160308003425598
602,"Doctor, I fell down and hurt myself badly. I'm feeling a lot of pain in my lower back and pelvic area.","Based on your symptoms, it is possible that you have a fracture of the pelvis. To confirm this, we need to perform a radiographic imaging procedure such as a plain x-ray. We will also need to do some hematologic tests, including a complete blood count, and kidney function tests. Additionally, we will have to administer intravenous fluid replacement and an X-ray computed tomography scan (CT scan).","Based on your symptoms of lower back pain and pelvic pain, there are several potential conditions that could be causing this, including arthritis of the hip and fracture of the vertebra. To determine the cause of your pain, I would recommend undergoing several medical tests, including intravenous fluid replacement, complete blood count (CBC), hematologic tests (blood test), electrolytes panel, glucose measurement (glucose level), kidney function tests (kidney function test), and liver function tests (liver test). Depending on the results of these tests, further treatment options may include medications such as Zolmitriptan (Zomig), Hydromorphone (Dilaudid), Caffeine, Prochlorperazine (Compro), Midazolam (Versed), and Caffeine-Sodium Benzoate. It will be important to consult with a healthcare professional to determine the most appropriate course of action for your specific situation.",0.7887113094329834,0.8566164374351501,0.821262538433075
603,"Doctor, I have been feeling short of breath lately, and I've been having chest pains. I used to work in a coal mine, and I'm worried that I might have pneumoconiosis.","Based on your symptoms and work history, it is important to run a radiographic imaging procedure, possibly a plain x-ray, to check for any abnormalities in your lungs. It may also be necessary to perform a biopsy to examine lung tissue for signs of pneumoconiosis. Additionally, nebulizer therapy may be necessary to help you breathe more easily. I do not think Influenzavirus antibody assay and Depression screen are appropriate for you. Lastly, it is important to run a Blood alcohol test to avoid any other potential causes.","Based on your symptoms of shortness of breath and sharp chest pain, it is possible that you may have pneumoconiosis. In order to diagnose this condition, I would recommend undergoing radiographic imaging procedures, such as a plain X-ray, and possibly a biopsy if necessary. If diagnosed with pneumoconiosis, treatment options could include medications such as Azithromycin and Fluticasone Topical Product. However, please consult with a healthcare professional for further evaluation and guidance.",0.8355911374092102,0.8354282379150391,0.835509717464447
604,"Hi Doctor, I've been experiencing some chest pain and shortness of breath lately, and I'm worried about my high cholesterol levels. I think I might have hyperlipidemia.","Based on your symptoms and concerns, I recommend getting a few medical tests done to confirm your diagnosis. We'll need to start with a Hematologic test, a Lipid panel, and a Glucose measurement to check your blood and sugar levels. Additionally, we'll do a Hemoglobin A1c measurement to analyze your average blood glucose levels over the past three months. We'll also need to perform a complete physical skin exam to look for any skin abnormalities and an Ultrasonography to check for any blockages in your arteries. Lastly, we'll perform a Prostate specific antigen measurement to rule out any prostate issues.","Based on your symptoms of sharp chest pain and shortness of breath, it is possible that you may have Angina, which could be related to high cholesterol levels leading to Hyperlipidemia. To confirm the diagnosis, I would recommend conducting a Lipid panel medical test. If Hyperlipidemia is confirmed, medications such as Niacin or Lovastatin can be considered for treatment.",0.7773607969284058,0.7970589995384216,0.7870867252349854
605,"Doctor, I have been experiencing abdominal pain, diarrhea, and blood in my stool. I am also constantly tired and fatigued.","Based on your symptoms, it's possible that you have ulcerative colitis. We will need to perform a series of medical tests to confirm your diagnosis. These include a blood test, CBC, sigmoidoscopy or colonoscopy, glucose measurement, IV fluid replacement, electrolyte panel, and a CT scan.","Based on your symptoms, it is possible that you may have a condition such as Ileus, Thrombocytopenia, Cirrhosis, Hypergammaglobulinemia, Iron deficiency anemia, or Von Willebrand disease. To determine the cause of your symptoms, I would recommend conducting medical tests including a Hematologic test (Blood test), Complete blood count (CBC), and further evaluation depending on the results of these initial tests. It is important to consult with a healthcare professional for proper diagnosis and treatment.",0.8230944275856018,0.8597660064697266,0.8410306572914124
606,"Doctor, recently I've been experiencing some discomfort and pain in my genital area. I think I might have an infection. ","I'm sorry to hear that. We'll need to run a few tests to properly diagnose and treat your condition. We'll start with a urinalysis to check for any abnormalities. We'll also need to perform kidney function tests to see how well your kidneys are working. Additionally, we may need to do an incision and drainage procedure if there is a visible abscess. A blood culture will help us identify any bacteria in your bloodstream that could be causing the infection. We might also need to do a ct scan to see if there are any other underlying issues. Lastly, we'll want to make sure the wound is properly cared for. Are you okay with these tests and procedures?","Based on your symptoms, a urinalysis and other diagnostic procedures may be needed to determine if you have a male genital infection. If an infection is present, medications such as Ceftibuten, Cephalexin, Bactrim, or Sildenafil may be recommended. However, it's important to consult with a healthcare professional for an accurate diagnosis and treatment plan.",0.7807908058166504,0.7773126363754272,0.7790478467941284
607,"Hi doctor, I have been experiencing some discomfort and pain during sex. I think I might have HPV. ","I understand. To confirm if you have HPV, we will need to perform a few medical tests. First, we will need to conduct a pelvis exam, an examination of your breasts and other diagnostic procedures for your female organs. We will also need to conduct a Pap smear and a biopsy. Additionally, we will conduct a human papillomavirus DNA detection test and a standard pregnancy test.","Based on your symptoms, it is necessary to conduct a pelvic exam and examination of the breast to determine if you have a cervical disorder. If a cervical disorder is confirmed, receiving the Human Papillomavirus Vaccine (HPV) could be a potential treatment option.",0.8344468474388123,0.8273921012878418,0.830904483795166
608,"Doctor, I've been having chest pains and shortness of breath, especially when I exert myself. I think I might have angina.","Based on your symptoms, I would recommend an electrocardiogram, hematologic tests, radiographic imaging procedure, complete blood count, plain x-ray, cardiac enzymes measurement, and kidney function tests.","Based on your symptoms, it is possible that you may have angina. In order to confirm this diagnosis, I would recommend undergoing medical tests such as an electrocardiogram, blood tests, and kidney function tests. If diagnosed with angina, treatment may include medications such as betaxolol, eptifibatide (integrilin), pentoxifylline, ranolazine (ranexa), isosorbide mononitrate (ismo), aspirin, nitroglycerin, clopidogrel (plavix), enoxaparin (lovenox), heparin, and isosorbide.",0.7326003909111023,0.890102744102478,0.8037078380584717
609,"Doctor, I fell down the stairs last night and hurt my back. I'm having trouble moving my legs and I can't feel anything below my waist.","I'm sorry to hear that. Based on your symptoms, I'll need to perform a radiographic imaging procedure to get a better look at your spine. We'll start with a plain X-ray, but we may also need to do a scan CT to get a more detailed image. In the meantime, we'll need to keep you hydrated with intravenous fluid replacement, and we'll start you on physical therapy exercises as soon as possible. Depending on the severity of your injury, we may also need to involve occupational therapy for speech therapy.","9. Herniated disk may need medications including Gabapentin (Neurontin), Carbamazepine (Tegretol), Amitriptyline, Codeine, Hydrocodone (Lortab, Vicodin), Prednisone, Naproxen, Meloxicam, and Ibuprofen.

Based on your symptoms of difficulty moving your legs and not being able to feel anything below your waist after falling down the stairs, it is important to get a proper diagnosis through radiographic imaging such as an MRI. Based on the additional medical knowledge information provided, these symptoms could be indicative of a herniated disk, spondylolisthesis, or myositis. It is crucial to consult with a healthcare professional for further examination and appropriate treatment options. The medications listed in the medical knowledge information are examples that may be used in the treatment of these conditions, but should only be taken under the guidance of a healthcare provider.",0.724911093711853,0.7776318788528442,0.7503465414047241
610,"Doctor, I have been experiencing difficulty breathing through my nose and have been suffering from frequent sinus infections. My ENT doctor believes that I may have a nasal polyp. What medical tests do I need to get done?","Based on your symptoms and the suspected diagnosis, I would recommend that you get an X-ray computed tomography (CT) scan and also undergo diagnostic procedures on your nose, mouth, and pharynx. Additionally, we may need to perform other diagnostic procedures such as interviews, evaluations, and consultations to confirm the diagnosis. Depending on the severity of the nasal polyp, we may need to perform excision (removal) of the polyp or perform other non-OR or OR therapeutic procedures on your nose, mouth, and pharynx. We may also need to perform magnetic resonance imaging (MRI) to get a more detailed view of the affected area.","Based on your symptoms and the medical information provided, if your ENT doctor suspects a nasal polyp, they may recommend medical tests such as X-ray computed tomography (CT scan), magnetic resonance imaging (MRI), and other operating room therapeutic procedures on the nose, mouth, and pharynx. These tests will help confirm the presence of a nasal polyp and determine the best course of treatment. Additionally, medications such as Beclomethasone Nasal Product, Budesonide Nasal Product, Azelastine Nasal, Mometasone Nasal Product, Fluticasone Nasal Product, and Cefuroxime may be prescribed to manage the condition.",0.8218174576759338,0.859579861164093,0.8402746319770813
611,"Doctor, I have been having severe itching and scratching on my skin lately. It has caused a lot of irritation and has become very uncomfortable. I have been diagnosed with Lichen simplex.","I'm sorry to hear that. In order to provide you with the best treatment, we will have to perform a few medical tests. These tests include a complete physical skin exam to evaluate the extent of the condition. We might also need to perform a pelvic exam to rule out any possible infection. Wound care management will also be necessary to prevent infections and promote healing. Besides this, we may need to conduct a biopsy or excision of a skin lesion to help determine the underlying cause of the condition. Other diagnostic procedures on the skin and subcutaneous tissue may be necessary as well.","Based on your symptoms and diagnosis of Lichen Simplex, I would recommend medical tests such as a complete physical skin exam performed by a medical professional and possibly a biopsy to confirm the diagnosis. Treatment options may include topical medications such as hydrocortisone, ketoconazole, colloidal oatmeal, triamcinolone, and clobetasol to help alleviate the itching and irritation.",0.7872906923294067,0.8017823696136475,0.7944704294204712
612,"Doctor, I have been experiencing a constant irritation in my eyes and I think I might have trichiasis.","Okay, in order to confirm the condition we will need to perform an ophthalmic examination and evaluation, which includes a detailed eye exam. Depending on the severity of the trichiasis, we may need to perform other therapeutic procedures on the eyelids, conjunctiva or cornea. We may also need to consider a nonoperative removal of a foreign body, or even a corneal transplant. However, the other tests you mentioned like procedures on the spleen or removal of an ectopic pregnancy are not related to this case.","Based on your symptoms, it is possible that you may have trichiasis. To confirm this, I would recommend undergoing an ophthalmic examination and evaluation. Depending on the severity of your condition, nonoperative removal of foreign body, procedures on eyelids, or even a corneal transplant may be necessary. Medications such as Betaxolol Ophthalmic, Brinzolamide Ophthalmic, Ketorolac Ophthalmic Product, Brimonidine-Timolol Ophthalmic, Loteprednol Ophthalmic, Ketotifen Ophthalmic, Latanoprost, Fluorometholone Ophthalmic, Cyclosporine Ophthalmic, Dexamethasone-Tobramycin Ophthalmic, Carteolol Ophthalmic, and Metipranolol Ophthalmic may be prescribed.",0.7854533195495605,0.8525806665420532,0.8176414966583252
613,"Doctor, I have been experiencing some symptoms lately and I'm worried it might be something serious. I have been having persistent abdominal pain, changes in my bowel movements, and blood in my stool.","It's possible that you might be experiencing symptoms of colorectal cancer. We will need to perform some medical tests to confirm the diagnosis. We'll start with a complete blood count and check your glucose and electrolyte levels.Patient Okay, and what other tests will I need?","Based on your symptoms of sharp abdominal pain and blood in your stool, there are several possible conditions that should be considered. These include Cirrhosis, Hemorrhoids, Anal fissure, Anal fistula, and Crohn disease.
    
    To diagnose these conditions, medical tests such as Intravenous fluid replacement, Hematologic tests (Blood test), Toxicology screen, Complete blood count (CBC), Electrocardiogram, Glucose measurement (Glucose level), Blood alcohol test, and others may be required.
    
    Depending on the specific diagnosis, treatments may include medications such as Haloperidol, Olanzapine (Zyprexa), Magnesium Sulfate, Trimethobenzamide (Tigan), Acetylcysteine, Lorazepam, Thiamine, Naloxone (Suboxone), Charcoal, Folic Acid, Famotidine, Gabapentin, Dapsone, Darunavir (Prezista), Itraconazole, Emtricitabine, Albendazole, Ritonavir (Norvir), Lopinavir, Tenofovir, Atazanavir (Reyataz), Emtricitabine-Tenofovir, Fluconazole (Diflucan), and others.
    
    It is important to consult with a healthcare professional for further evaluation and treatment recommendations.",0.6941243410110474,0.7915575504302979,0.7396460771560669
614,"Doctor, I've been noticing patches on my skin getting darker and lighter in color. I think I may have a skin pigmentation disorder. What should I do?","In order to properly diagnose and treat your condition, we will need to perform a complete physical skin exam, including biopsy and excision of any skin lesions. We may also need to perform other diagnostic procedures on your skin and subcutaneous tissue, as well as provide wound care management and other therapeutic procedures.","Based on your symptoms, it is possible that you have a skin pigmentation disorder. To confirm this, a complete physical skin exam, excisions, biopsies, or other diagnostic procedures on skin and subcutaneous tissue may be necessary. For treatment, medications such as Tacrolimus Topical Product, Tazarotene Topical, Metronidazole Topical Product, Betamethasone Topical Product, Benzoyl Peroxide Topical, Fluocinonide Topical, Desonide Topical, Ketoconazole, Clobetasol Topical, Hydroquinone Topical, Tretinoin Topical, and Triamcinolone may be used. It is important to consult with a healthcare professional for further evaluation and treatment recommendations.",0.753244936466217,0.8597965836524963,0.8030015826225281
615,"Doctor, I'm experiencing pain and swelling in my groin area, and the lymph nodes around it are also swollen. I'm also having some discharge and bleeding during bowel movements.","Based on your symptoms, there is a possibility that you have contracted Lymphogranuloma venereum. To confirm this, we need to conduct several medical tests, including arterial blood gases (ABGs), blood culture, liver function tests (Liver test), cardiac enzymes measurement (Cardiac enzymes test), x-ray computed tomography (Scan ct), kidney function tests (Kidney function test), and Intravenous fluid replacement. These tests will help us diagnose and treat your condition effectively.","Based on your symptoms, there are several possible conditions that could be causing your pain and swelling in the groin area, including Peritonitis, Scarlet fever, Hemophilia, Herpangina, and Ulcerative colitis. The presence of swollen lymph nodes and discharge and bleeding during bowel movements suggest that ulcerative colitis may be a likely possibility. However, further testing is needed to confirm the diagnosis.

     Recommended medical tests for your condition may include a CAT scan of the head, intravenous fluid replacement, kidney function tests, plain x-ray, radiographic imaging procedure, complete physical skin exam, wound care management, prostate specific antigen measurement, rectal examination, urinalysis, ultrasonography, blood culture, and insertion of a catheter into the urinary bladder. These tests will help to determine the underlying cause of your symptoms and guide appropriate treatment.",0.8102552890777588,0.8510409593582153,0.8301474452018738
616,I have been experiencing a milky discharge from my breasts without being pregnant or breastfeeding. What could be the problem?,"That could be a case of galactorrhea of unknown cause. To diagnose the issue, we would need to perform a few medical tests. These include hematologic tests (blood test) to check your hormone levels, examination of your breasts, standard pregnancy test, pelvis exam, mammography (mammogram), and a complete physical skin exam. We will also perform a lipid panel test to check your cholesterol levels.","Based on your symptoms, it is possible that you have galactorrhea, which is characterized by a milky discharge from the breast in non-pregnant and non-breastfeeding individuals. To diagnose this condition, I would recommend getting a standard pregnancy test, as well as an examination of the breast. Additionally, a pelvic exam may be necessary to rule out any underlying conditions.",0.8277546167373657,0.8264425992965698,0.8270980715751648
617,"Hi, Doctor. I have been experiencing fatigue, shortness of breath, and abnormal heart rhythms. I also get easily tired and have pale skin. I suspect I might have G6PD enzyme deficiency. What medical tests do I need?","You may need to undergo a series of medical tests to confirm your suspicion, including hematologic tests, a complete blood count or CBC, and other diagnostic procedures. We may also have to perform an ultrasound, vascular catheterization, or therapeutic procedures on your eyelids, conjunctiva, or cornea. In addition, ophthalmologic and otologic diagnosis and treatment may be necessary to address the possible effects of G6PD enzyme deficiency.","To confirm whether you have G6PD enzyme deficiency or not, we need to conduct hematologic tests (blood test) and a Complete blood count (CBC). These tests will help us check for anemia, which can cause your symptoms of fatigue, shortness of breath, and abnormal heart rhythms.",0.8489698171615601,0.8362241387367249,0.8425487279891968
618,"Doctor, I have been experiencing pain and numbness in my arm and hand, and I believe it might be due to nerve impingement near my shoulder. What medical tests do I need to undergo?","Based on your symptoms, I would recommend that you undergo a series of medical tests. We need to perform radiographic imaging procedure, plain X-ray, and Magnetic resonance imaging (MRI) to evaluate the extent of nerve damage. We can also refer you to a physical therapist for some exercises as well as occupational therapy assessment for proper speech therapy. Other non-OR therapeutic procedures for musculoskeletal system will also be needed to treat your condition.","Based on your symptoms, I would recommend undergoing a Plain x-ray, Magnetic resonance imaging (MRI), and considering physical therapy exercises to diagnose and treat potential nerve impingement near your shoulder.",0.9043658971786499,0.8417816162109375,0.8719521760940552
619,"Doctor, I think I might have toxoplasmosis. I've been feeling really depressed lately and my eyesight seems to be getting worse. ","Based on your symptoms, I would recommend a few medical tests for you. We should start with a depression screen to evaluate your emotional state. Additionally, we need to perform other diagnostic procedures like an interview and evaluation to assess how severe your depression is. You may also need mental health counseling. In terms of your eyes, we might need to perform other therapeutic procedures on your eyelids, conjunctiva, and cornea to address any issues with your vision. I would also recommend an ophthalmologic and otologic diagnosis and treatment to see if there are any underlying conditions we need to be aware of. Finally, to rule out any potential neurological factors, a magnetic resonance imaging (MRI) scan would be necessary. We would also need to perform a Pap smear to assess if there is any damage to your reproductive system.","Based on your symptoms of depression and diminished vision, a Depression screen may be recommended to determine if you have toxoplasmosis. This medical test will help confirm the presence of the disease. If tested positive, medications such as Pyrimethamine, Sulfadiazine, and others may be prescribed for treatment.",0.8038296699523926,0.7774114608764648,0.7903999090194702
620,"Doctor, I have been experiencing a lump in my breast. I'm really worried about it.","Don't worry. We need to conduct some medical tests to determine the cause of the lump. Based on your symptoms, we will have to perform an examination of your breast, a radiographic imaging procedure, and a mammogram. We may also have to conduct a biopsy, ultrasound, a complete physical skin exam, and a pelvis exam.","Based on your symptom of a lump in your breast, I would recommend starting with medical tests such as mammography (mammogram) and ultrasonography (ultrasound) to investigate the cause. The results of these tests will help determine if further treatment or medication is necessary.",0.8420549631118774,0.8381363749504089,0.8400911688804626
621,"Hello Doctor, I have this open wound on my hand and it's been bleeding for a while now. What can I do about it?","We need to perform suturing of the wound to close it and facilitate proper healing. Additionally, we need to take a plain x-ray to ensure there are no foreign bodies or fractures. We also need to perform wound care management and apply a splint, if necessary. Lastly, we will culture the wound to check for any infections and suture the skin and subcutaneous tissue, if needed.","Based on your symptoms, it seems like you have an open wound that has been bleeding. To properly address this issue, I would recommend seeking medical attention immediately so that the wound can be cleaned, assessed for any potential infection, and sutured if necessary. Additionally, depending on the severity of the wound, medication such as antibiotics or a tetanus shot may be required.",0.7962377071380615,0.8249255418777466,0.8103277683258057
622,"Doctor, I think I might have missed abortion, My last ultrasound showed no fetal heartbeat.","We need to do a radiographic imaging procedure like ultrasound or MRI to confirm the missed abortion. We will also require to conduct a complete blood count (CBC), hematology tests, and urinalysis to check any infections. Additionally, we may also conduct a pelvic exam and measure glucose levels. Lastly, we shall also conduct a standard pregnancy test to confirm the missed abortion.","To confirm a missed abortion, further medical testing is required. This includes radiographic imaging procedures, hematologic tests (such as a complete blood count), urinalysis, a pelvic exam, and standard pregnancy tests. Based on the results, medications like oxytocin, misoprostol, methylergonovine (Methergine), and Rho(D) immune globulin (Rhogam) may be prescribed for management.",0.8151880502700806,0.8634722232818604,0.8386357426643372
